img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.240 | Acc:38.092% | total 2704
Server Batch[256/500] KD:nan ValAcc0.96
Server Batch[257/500] KD:nan ValAcc0.96
Server Batch[258/500] KD:nan ValAcc0.96
Server Batch[259/500] KD:nan ValAcc0.96
Server Batch[260/500] KD:nan ValAcc0.96
Server Batch[261/500] KD:nan ValAcc0.96
Server Batch[262/500] KD:nan ValAcc0.96
Server Batch[263/500] KD:nan ValAcc0.96
Server Batch[264/500] KD:nan ValAcc0.96
Server Batch[265/500] KD:nan ValAcc0.96
Server Batch[266/500] KD:nan ValAcc0.96
Server Batch[267/500] KD:nan ValAcc0.96
Server Batch[268/500] KD:nan ValAcc0.96
Server Batch[269/500] KD:nan ValAcc0.96
Server Batch[270/500] KD:nan ValAcc0.96
Server Batch[271/500] KD:nan ValAcc0.96
Server Batch[272/500] KD:nan ValAcc0.96
Server Batch[273/500] KD:nan ValAcc0.96
Server Batch[274/500] KD:nan ValAcc0.96
Server Batch[275/500] KD:nan ValAcc0.96
Server Batch[276/500] KD:nan ValAcc0.96
Server Batch[277/500] KD:nan ValAcc0.96
Server Batch[278/500] KD:nan ValAcc0.96
Server Batch[279/500] KD:nan ValAcc0.96
Server Batch[280/500] KD:nan ValAcc0.96
Server Batch[281/500] KD:nan ValAcc0.96
Server Batch[282/500] KD:nan ValAcc0.96
Server Batch[283/500] KD:nan ValAcc0.96
Server Batch[284/500] KD:nan ValAcc0.96
Server Batch[285/500] KD:nan ValAcc0.96
Server Batch[286/500] KD:nan ValAcc0.96
Server Batch[287/500] KD:nan ValAcc0.96
Server Batch[288/500] KD:nan ValAcc0.96
Server Batch[289/500] KD:nan ValAcc0.96
Server Batch[290/500] KD:nan ValAcc0.96
Server Batch[291/500] KD:nan ValAcc0.96
Server Batch[292/500] KD:nan ValAcc0.96
Server Batch[293/500] KD:nan ValAcc0.96
Server Batch[294/500] KD:nan ValAcc0.96
Server Batch[295/500] KD:nan ValAcc0.96
Server Batch[296/500] KD:nan ValAcc0.96
Server Batch[297/500] KD:nan ValAcc0.96
Server Batch[298/500] KD:nan ValAcc0.96
Server Batch[299/500] KD:nan ValAcc0.96
Server Batch[300/500] KD:nan ValAcc0.96
Server Batch[301/500] KD:nan ValAcc0.96
Server Batch[302/500] KD:nan ValAcc0.96
Server Batch[303/500] KD:nan ValAcc0.96
Server Batch[304/500] KD:nan ValAcc0.96
Server Batch[305/500] KD:nan ValAcc0.96
Server Batch[306/500] KD:nan ValAcc0.96
Server Batch[307/500] KD:nan ValAcc0.96
Server Batch[308/500] KD:nan ValAcc0.96
Server Batch[309/500] KD:nan ValAcc0.96
Server Batch[310/500] KD:nan ValAcc0.96
Server Batch[311/500] KD:nan ValAcc0.96
Server Batch[312/500] KD:nan ValAcc0.96
Server Batch[313/500] KD:nan ValAcc0.96
Server Batch[314/500] KD:nan ValAcc0.96
Server Batch[315/500] KD:nan ValAcc0.96
Server Batch[316/500] KD:nan ValAcc0.96
Server Batch[317/500] KD:nan ValAcc0.96
Server Batch[318/500] KD:nan ValAcc0.96
Server Batch[319/500] KD:nan ValAcc0.96
Server Batch[320/500] KD:nan ValAcc0.96
Server Batch[321/500] KD:nan ValAcc0.96
Server Batch[322/500] KD:nan ValAcc0.96
Server Batch[323/500] KD:nan ValAcc0.96
Server Batch[324/500] KD:nan ValAcc0.96
Server Batch[325/500] KD:nan ValAcc0.96
Server Batch[326/500] KD:nan ValAcc0.96
Server Batch[327/500] KD:nan ValAcc0.96
Server Batch[328/500] KD:nan ValAcc0.96
Server Batch[329/500] KD:nan ValAcc0.96
Server Batch[330/500] KD:nan ValAcc0.96
Server Batch[331/500] KD:nan ValAcc0.96
Server Batch[332/500] KD:nan ValAcc0.96
Server Batch[333/500] KD:nan ValAcc0.96
Server Batch[334/500] KD:nan ValAcc0.96
Server Batch[335/500] KD:nan ValAcc0.96
Server Batch[336/500] KD:nan ValAcc0.96
Server Batch[337/500] KD:nan ValAcc0.96
Server Batch[338/500] KD:nan ValAcc0.96
Server Batch[339/500] KD:nan ValAcc0.96
Server Batch[340/500] KD:nan ValAcc0.96
Server Batch[341/500] KD:nan ValAcc0.96
Server Batch[342/500] KD:nan ValAcc0.96
Server Batch[343/500] KD:nan ValAcc0.96
Server Batch[344/500] KD:nan ValAcc0.96
Server Batch[345/500] KD:nan ValAcc0.96
Server Batch[346/500] KD:nan ValAcc0.96
Server Batch[347/500] KD:nan ValAcc0.96
Server Batch[348/500] KD:nan ValAcc0.96
Server Batch[349/500] KD:nan ValAcc0.96
Server Batch[350/500] KD:nan ValAcc0.96
Server Batch[351/500] KD:nan ValAcc0.96
Server Batch[352/500] KD:nan ValAcc0.96
Server Batch[353/500] KD:nan ValAcc0.96
Server Batch[354/500] KD:nan ValAcc0.96
Server Batch[355/500] KD:nan ValAcc0.96
Server Batch[356/500] KD:nan ValAcc0.96
Server Batch[357/500] KD:nan ValAcc0.96
Server Batch[358/500] KD:nan ValAcc0.96
Server Batch[359/500] KD:nan ValAcc0.96
Server Batch[360/500] KD:nan ValAcc0.96
Server Batch[361/500] KD:nan ValAcc0.96
Server Batch[362/500] KD:nan ValAcc0.96
Server Batch[363/500] KD:nan ValAcc0.96
Server Batch[364/500] KD:nan ValAcc0.96
Server Batch[365/500] KD:nan ValAcc0.96
Server Batch[366/500] KD:nan ValAcc0.96
Server Batch[367/500] KD:nan ValAcc0.96
Server Batch[368/500] KD:nan ValAcc0.96
Server Batch[369/500] KD:nan ValAcc0.96
Server Batch[370/500] KD:nan ValAcc0.96
Server Batch[371/500] KD:nan ValAcc0.96
Server Batch[372/500] KD:nan ValAcc0.96
Server Batch[373/500] KD:nan ValAcc0.96
Server Batch[374/500] KD:nan ValAcc0.96
Server Batch[375/500] KD:nan ValAcc0.96
Server Batch[376/500] KD:nan ValAcc0.96
Server Batch[377/500] KD:nan ValAcc0.96
Server Batch[378/500] KD:nan ValAcc0.96
Server Batch[379/500] KD:nan ValAcc0.96
Server Batch[380/500] KD:nan ValAcc0.96
Server Batch[381/500] KD:nan ValAcc0.96
Server Batch[382/500] KD:nan ValAcc0.96
Server Batch[383/500] KD:nan ValAcc0.96
Server Batch[384/500] KD:nan ValAcc0.96
Server Batch[385/500] KD:nan ValAcc0.96
Server Batch[386/500] KD:nan ValAcc0.96
Server Batch[387/500] KD:nan ValAcc0.96
Server Batch[388/500] KD:nan ValAcc0.96
Server Batch[389/500] KD:nan ValAcc0.96
Server Batch[390/500] KD:nan ValAcc0.96
Server Batch[391/500] KD:nan ValAcc0.96
Server Batch[392/500] KD:nan ValAcc0.96
Server Batch[393/500] KD:nan ValAcc0.96
Server Batch[394/500] KD:nan ValAcc0.96
Server Batch[395/500] KD:nan ValAcc0.96
Server Batch[396/500] KD:nan ValAcc0.96
Server Batch[397/500] KD:nan ValAcc0.96
Server Batch[398/500] KD:nan ValAcc0.96
Server Batch[399/500] KD:nan ValAcc0.96
Server Batch[400/500] KD:nan ValAcc0.96
Server Batch[401/500] KD:nan ValAcc0.96
Server Batch[402/500] KD:nan ValAcc0.96
Server Batch[403/500] KD:nan ValAcc0.96
Server Batch[404/500] KD:nan ValAcc0.96
Server Batch[405/500] KD:nan ValAcc0.96
Server Batch[406/500] KD:nan ValAcc0.96
Server Batch[407/500] KD:nan ValAcc0.96
Server Batch[408/500] KD:nan ValAcc0.96
Server Batch[409/500] KD:nan ValAcc0.96
Server Batch[410/500] KD:nan ValAcc0.96
Server Batch[411/500] KD:nan ValAcc0.96
Server Batch[412/500] KD:nan ValAcc0.96
Server Batch[413/500] KD:nan ValAcc0.96
Server Batch[414/500] KD:nan ValAcc0.96
Server Batch[415/500] KD:nan ValAcc0.96
Server Batch[416/500] KD:nan ValAcc0.96
Server Batch[417/500] KD:nan ValAcc0.96
Server Batch[418/500] KD:nan ValAcc0.96
Server Batch[419/500] KD:nan ValAcc0.96
Server Batch[420/500] KD:nan ValAcc0.96
Server Batch[421/500] KD:nan ValAcc0.96
Server Batch[422/500] KD:nan ValAcc0.96
Server Batch[423/500] KD:nan ValAcc0.96
Server Batch[424/500] KD:nan ValAcc0.96
Server Batch[425/500] KD:nan ValAcc0.96
Server Batch[426/500] KD:nan ValAcc0.96
Server Batch[427/500] KD:nan ValAcc0.96
Server Batch[428/500] KD:nan ValAcc0.96
Server Batch[429/500] KD:nan ValAcc0.96
Server Batch[430/500] KD:nan ValAcc0.96
Server Batch[431/500] KD:nan ValAcc0.96
Server Batch[432/500] KD:nan ValAcc0.96
Server Batch[433/500] KD:nan ValAcc0.96
Server Batch[434/500] KD:nan ValAcc0.96
Server Batch[435/500] KD:nan ValAcc0.96
Server Batch[436/500] KD:nan ValAcc0.96
Server Batch[437/500] KD:nan ValAcc0.96
Server Batch[438/500] KD:nan ValAcc0.96
Server Batch[439/500] KD:nan ValAcc0.96
Server Batch[440/500] KD:nan ValAcc0.96
Server Batch[441/500] KD:nan ValAcc0.96
Server Batch[442/500] KD:nan ValAcc0.96
Server Batch[443/500] KD:nan ValAcc0.96
Server Batch[444/500] KD:nan ValAcc0.96
Server Batch[445/500] KD:nan ValAcc0.96
Server Batch[446/500] KD:nan ValAcc0.96
Server Batch[447/500] KD:nan ValAcc0.96
Server Batch[448/500] KD:nan ValAcc0.96
Server Batch[449/500] KD:nan ValAcc0.96
Server Batch[450/500] KD:nan ValAcc0.96
Server Batch[451/500] KD:nan ValAcc0.96
Server Batch[452/500] KD:nan ValAcc0.96
Server Batch[453/500] KD:nan ValAcc0.96
Server Batch[454/500] KD:nan ValAcc0.96
Server Batch[455/500] KD:nan ValAcc0.96
Server Batch[456/500] KD:nan ValAcc0.96
Server Batch[457/500] KD:nan ValAcc0.96
Server Batch[458/500] KD:nan ValAcc0.96
Server Batch[459/500] KD:nan ValAcc0.96
Server Batch[460/500] KD:nan ValAcc0.96
Server Batch[461/500] KD:nan ValAcc0.96
Server Batch[462/500] KD:nan ValAcc0.96
Server Batch[463/500] KD:nan ValAcc0.96
Server Batch[464/500] KD:nan ValAcc0.96
Server Batch[465/500] KD:nan ValAcc0.96
Server Batch[466/500] KD:nan ValAcc0.96
Server Batch[467/500] KD:nan ValAcc0.96
Server Batch[468/500] KD:nan ValAcc0.96
Server Batch[469/500] KD:nan ValAcc0.96
Server Batch[470/500] KD:nan ValAcc0.96
Server Batch[471/500] KD:nan ValAcc0.96
Server Batch[472/500] KD:nan ValAcc0.96
Server Batch[473/500] KD:nan ValAcc0.96
Server Batch[474/500] KD:nan ValAcc0.96
Server Batch[475/500] KD:nan ValAcc0.96
Server Batch[476/500] KD:nan ValAcc0.96
Server Batch[477/500] KD:nan ValAcc0.96
Server Batch[478/500] KD:nan ValAcc0.96
Server Batch[479/500] KD:nan ValAcc0.96
Server Batch[480/500] KD:nan ValAcc0.96
Server Batch[481/500] KD:nan ValAcc0.96
Server Batch[482/500] KD:nan ValAcc0.96
Server Batch[483/500] KD:nan ValAcc0.96
Server Batch[484/500] KD:nan ValAcc0.96
Server Batch[485/500] KD:nan ValAcc0.96
Server Batch[486/500] KD:nan ValAcc0.96
Server Batch[487/500] KD:nan ValAcc0.96
Server Batch[488/500] KD:nan ValAcc0.96
Server Batch[489/500] KD:nan ValAcc0.96
Server Batch[490/500] KD:nan ValAcc0.96
Server Batch[491/500] KD:nan ValAcc0.96
Server Batch[492/500] KD:nan ValAcc0.96
Server Batch[493/500] KD:nan ValAcc0.96
Server Batch[494/500] KD:nan ValAcc0.96
Server Batch[495/500] KD:nan ValAcc0.96
Server Batch[496/500] KD:nan ValAcc0.96
Server Batch[497/500] KD:nan ValAcc0.96
Server Batch[498/500] KD:nan ValAcc0.96
Server Batch[499/500] KD:nan ValAcc0.96
use init server model instead.
round 5 select clients [7, 19, 14, 9, 0, 6, 13, 8] fedavg global model 40.56 time 13528.80
personalized cli 3 ep 0 batch 133  train Loss: 8556.363 | Acc:35.354% | total 2144
personalized cli 3 ep 1 batch 133  train Loss: 8537.143 | Acc:46.175% | total 2144
personalized cli 3 ep 2 batch 133  train Loss: 8525.653 | Acc:47.341% | total 2144
personalized cli 3 ep 3 batch 133  train Loss: 8518.832 | Acc:50.560% | total 2144
personalized cli 3 ep 4 batch 133  train Loss: 8514.790 | Acc:50.280% | total 2144
personalized cli 3 ep 5 batch 133  train Loss: 8512.431 | Acc:52.752% | total 2144
personalized cli 3 ep 6 batch 133  train Loss: 8510.949 | Acc:54.618% | total 2144
personalized cli 3 ep 7 batch 133  train Loss: 8510.214 | Acc:53.218% | total 2144
personalized cli 3 ep 8 batch 133  train Loss: 8509.735 | Acc:52.985% | total 2144
personalized cli 3 ep 9 batch 133  train Loss: 8509.422 | Acc:54.664% | total 2144
cli 3 ep 0 batch 133  train Loss: 1.709 | Acc:58.256% | total 2144
cli 3 ep 1 batch 133  train Loss: 1.328 | Acc:64.832% | total 2144
cli 3 ep 2 batch 133  train Loss: 1.195 | Acc:66.791% | total 2144
cli 3 ep 3 batch 133  train Loss: 1.155 | Acc:68.190% | total 2144
cli 3 ep 4 batch 133  train Loss: 1.088 | Acc:69.496% | total 2144
cli 3 ep 5 batch 133  train Loss: 1.048 | Acc:70.103% | total 2144
cli 3 ep 6 batch 133  train Loss: 1.014 | Acc:70.849% | total 2144
cli 3 ep 7 batch 133  train Loss: 0.950 | Acc:72.341% | total 2144
cli 3 ep 8 batch 133  train Loss: 0.924 | Acc:73.088% | total 2144
cli 3 ep 9 batch 133  train Loss: 0.957 | Acc:72.201% | total 2144
personalized cli 5 ep 0 batch 121  train Loss: 8557.689 | Acc:26.998% | total 1952
personalized cli 5 ep 1 batch 121  train Loss: 8539.670 | Acc:34.836% | total 1952
personalized cli 5 ep 2 batch 121  train Loss: 8528.272 | Acc:37.090% | total 1952
personalized cli 5 ep 3 batch 121  train Loss: 8521.043 | Acc:40.266% | total 1952
personalized cli 5 ep 4 batch 121  train Loss: 8516.614 | Acc:41.137% | total 1952
personalized cli 5 ep 5 batch 121  train Loss: 8513.932 | Acc:42.777% | total 1952
personalized cli 5 ep 6 batch 121  train Loss: 8512.208 | Acc:45.543% | total 1952
personalized cli 5 ep 7 batch 121  train Loss: 8511.242 | Acc:43.443% | total 1952
personalized cli 5 ep 8 batch 121  train Loss: 8510.595 | Acc:43.289% | total 1952
personalized cli 5 ep 9 batch 121  train Loss: 8510.189 | Acc:44.365% | total 1952
cli 5 ep 0 batch 121  train Loss: 2.026 | Acc:50.154% | total 1952
cli 5 ep 1 batch 121  train Loss: 1.641 | Acc:56.404% | total 1952
cli 5 ep 2 batch 121  train Loss: 1.460 | Acc:61.117% | total 1952
cli 5 ep 3 batch 121  train Loss: 1.368 | Acc:63.473% | total 1952
cli 5 ep 4 batch 121  train Loss: 1.346 | Acc:61.988% | total 1952
cli 5 ep 5 batch 121  train Loss: 1.306 | Acc:63.422% | total 1952
cli 5 ep 6 batch 121  train Loss: 1.201 | Acc:64.908% | total 1952
cli 5 ep 7 batch 121  train Loss: 1.177 | Acc:66.240% | total 1952
cli 5 ep 8 batch 121  train Loss: 1.208 | Acc:65.471% | total 1952
cli 5 ep 9 batch 121  train Loss: 1.109 | Acc:68.340% | total 1952
personalized cli 9 ep 0 batch 171  train Loss: 8553.883 | Acc:28.270% | total 2752
personalized cli 9 ep 1 batch 171  train Loss: 8532.371 | Acc:35.756% | total 2752
personalized cli 9 ep 2 batch 171  train Loss: 8521.197 | Acc:38.336% | total 2752
personalized cli 9 ep 3 batch 171  train Loss: 8515.509 | Acc:40.371% | total 2752
personalized cli 9 ep 4 batch 171  train Loss: 8512.619 | Acc:40.116% | total 2752
personalized cli 9 ep 5 batch 171  train Loss: 8511.138 | Acc:41.897% | total 2752
personalized cli 9 ep 6 batch 171  train Loss: 8510.396 | Acc:42.478% | total 2752
personalized cli 9 ep 7 batch 171  train Loss: 8510.053 | Acc:42.987% | total 2752
personalized cli 9 ep 8 batch 171  train Loss: 8509.928 | Acc:40.698% | total 2752
personalized cli 9 ep 9 batch 171  train Loss: 8509.745 | Acc:43.169% | total 2752
cli 9 ep 0 batch 171  train Loss: 1.947 | Acc:51.599% | total 2752
cli 9 ep 1 batch 171  train Loss: 1.627 | Acc:57.231% | total 2752
cli 9 ep 2 batch 171  train Loss: 1.537 | Acc:59.157% | total 2752
cli 9 ep 3 batch 171  train Loss: 1.461 | Acc:59.411% | total 2752
cli 9 ep 4 batch 171  train Loss: 1.442 | Acc:59.629% | total 2752
cli 9 ep 5 batch 171  train Loss: 1.373 | Acc:61.301% | total 2752
cli 9 ep 6 batch 171  train Loss: 1.337 | Acc:62.791% | total 2752
cli 9 ep 7 batch 171  train Loss: 1.263 | Acc:65.225% | total 2752
cli 9 ep 8 batch 171  train Loss: 1.220 | Acc:66.243% | total 2752
cli 9 ep 9 batch 171  train Loss: 1.198 | Acc:65.516% | total 2752
personalized cli 19 ep 0 batch 185  train Loss: 8552.428 | Acc:31.855% | total 2976
personalized cli 19 ep 1 batch 185  train Loss: 8530.080 | Acc:41.566% | total 2976
personalized cli 19 ep 2 batch 185  train Loss: 8519.286 | Acc:43.952% | total 2976
personalized cli 19 ep 3 batch 185  train Loss: 8514.028 | Acc:46.405% | total 2976
personalized cli 19 ep 4 batch 185  train Loss: 8511.586 | Acc:46.741% | total 2976
personalized cli 19 ep 5 batch 185  train Loss: 8510.425 | Acc:46.203% | total 2976
personalized cli 19 ep 6 batch 185  train Loss: 8509.888 | Acc:46.909% | total 2976
personalized cli 19 ep 7 batch 185  train Loss: 8509.599 | Acc:46.976% | total 2976
personalized cli 19 ep 8 batch 185  train Loss: 8509.498 | Acc:47.278% | total 2976
personalized cli 19 ep 9 batch 185  train Loss: 8509.425 | Acc:47.984% | total 2976
cli 19 ep 0 batch 185  train Loss: 1.732 | Acc:55.712% | total 2976
cli 19 ep 1 batch 185  train Loss: 1.428 | Acc:61.425% | total 2976
cli 19 ep 2 batch 185  train Loss: 1.344 | Acc:63.642% | total 2976
cli 19 ep 3 batch 185  train Loss: 1.279 | Acc:65.356% | total 2976
cli 19 ep 4 batch 185  train Loss: 1.251 | Acc:65.222% | total 2976
cli 19 ep 5 batch 185  train Loss: 1.199 | Acc:67.708% | total 2976
cli 19 ep 6 batch 185  train Loss: 1.219 | Acc:65.927% | total 2976
cli 19 ep 7 batch 185  train Loss: 1.117 | Acc:68.145% | total 2976
cli 19 ep 8 batch 185  train Loss: 1.104 | Acc:69.489% | total 2976
cli 19 ep 9 batch 185  train Loss: 1.081 | Acc:69.120% | total 2976
personalized cli 10 ep 0 batch 124  train Loss: 8557.166 | Acc:33.050% | total 2000
personalized cli 10 ep 1 batch 124  train Loss: 8538.855 | Acc:40.650% | total 2000
personalized cli 10 ep 2 batch 124  train Loss: 8527.415 | Acc:42.250% | total 2000
personalized cli 10 ep 3 batch 124  train Loss: 8520.346 | Acc:44.500% | total 2000
personalized cli 10 ep 4 batch 124  train Loss: 8515.939 | Acc:47.400% | total 2000
personalized cli 10 ep 5 batch 124  train Loss: 8513.363 | Acc:44.900% | total 2000
personalized cli 10 ep 6 batch 124  train Loss: 8511.748 | Acc:46.800% | total 2000
personalized cli 10 ep 7 batch 124  train Loss: 8510.691 | Acc:47.850% | total 2000
personalized cli 10 ep 8 batch 124  train Loss: 8510.219 | Acc:47.600% | total 2000
personalized cli 10 ep 9 batch 124  train Loss: 8509.816 | Acc:49.300% | total 2000
cli 10 ep 0 batch 124  train Loss: 1.957 | Acc:51.950% | total 2000
cli 10 ep 1 batch 124  train Loss: 1.532 | Acc:59.600% | total 2000
cli 10 ep 2 batch 124  train Loss: 1.402 | Acc:62.550% | total 2000
cli 10 ep 3 batch 124  train Loss: 1.325 | Acc:63.150% | total 2000
cli 10 ep 4 batch 124  train Loss: 1.223 | Acc:65.200% | total 2000
cli 10 ep 5 batch 124  train Loss: 1.211 | Acc:66.400% | total 2000
cli 10 ep 6 batch 124  train Loss: 1.155 | Acc:67.150% | total 2000
cli 10 ep 7 batch 124  train Loss: 1.091 | Acc:68.550% | total 2000
cli 10 ep 8 batch 124  train Loss: 1.061 | Acc:69.950% | total 2000
cli 10 ep 9 batch 124  train Loss: 1.057 | Acc:68.800% | total 2000
personalized cli 14 ep 0 batch 115  train Loss: 8558.066 | Acc:32.866% | total 1856
personalized cli 14 ep 1 batch 115  train Loss: 8540.585 | Acc:41.487% | total 1856
personalized cli 14 ep 2 batch 115  train Loss: 8529.196 | Acc:44.612% | total 1856
personalized cli 14 ep 3 batch 115  train Loss: 8521.861 | Acc:45.959% | total 1856
personalized cli 14 ep 4 batch 115  train Loss: 8517.328 | Acc:45.690% | total 1856
personalized cli 14 ep 5 batch 115  train Loss: 8514.288 | Acc:48.761% | total 1856
personalized cli 14 ep 6 batch 115  train Loss: 8512.533 | Acc:47.144% | total 1856
personalized cli 14 ep 7 batch 115  train Loss: 8511.269 | Acc:50.539% | total 1856
personalized cli 14 ep 8 batch 115  train Loss: 8510.484 | Acc:50.000% | total 1856
personalized cli 14 ep 9 batch 115  train Loss: 8510.064 | Acc:50.593% | total 1856
cli 14 ep 0 batch 115  train Loss: 1.682 | Acc:57.920% | total 1856
cli 14 ep 1 batch 115  train Loss: 1.399 | Acc:62.662% | total 1856
cli 14 ep 2 batch 115  train Loss: 1.285 | Acc:64.655% | total 1856
cli 14 ep 3 batch 115  train Loss: 1.236 | Acc:65.517% | total 1856
cli 14 ep 4 batch 115  train Loss: 1.162 | Acc:67.403% | total 1856
cli 14 ep 5 batch 115  train Loss: 1.125 | Acc:68.373% | total 1856
cli 14 ep 6 batch 115  train Loss: 1.049 | Acc:69.720% | total 1856
cli 14 ep 7 batch 115  train Loss: 1.034 | Acc:70.205% | total 1856
cli 14 ep 8 batch 115  train Loss: 1.018 | Acc:70.312% | total 1856
cli 14 ep 9 batch 115  train Loss: 0.953 | Acc:72.144% | total 1856
personalized cli 11 ep 0 batch 158  train Loss: 8554.839 | Acc:28.931% | total 2544
personalized cli 11 ep 1 batch 158  train Loss: 8534.182 | Acc:36.006% | total 2544
personalized cli 11 ep 2 batch 158  train Loss: 8522.837 | Acc:38.954% | total 2544
personalized cli 11 ep 3 batch 158  train Loss: 8516.636 | Acc:41.038% | total 2544
personalized cli 11 ep 4 batch 158  train Loss: 8513.325 | Acc:42.807% | total 2544
personalized cli 11 ep 5 batch 158  train Loss: 8511.606 | Acc:41.903% | total 2544
personalized cli 11 ep 6 batch 158  train Loss: 8510.637 | Acc:43.278% | total 2544
personalized cli 11 ep 7 batch 158  train Loss: 8510.169 | Acc:44.261% | total 2544
personalized cli 11 ep 8 batch 158  train Loss: 8509.898 | Acc:43.318% | total 2544
personalized cli 11 ep 9 batch 158  train Loss: 8509.720 | Acc:43.278% | total 2544
cli 11 ep 0 batch 158  train Loss: 2.170 | Acc:46.895% | total 2544
cli 11 ep 1 batch 158  train Loss: 1.686 | Acc:55.778% | total 2544
cli 11 ep 2 batch 158  train Loss: 1.571 | Acc:56.053% | total 2544
cli 11 ep 3 batch 158  train Loss: 1.516 | Acc:58.648% | total 2544
cli 11 ep 4 batch 158  train Loss: 1.427 | Acc:60.377% | total 2544
cli 11 ep 5 batch 158  train Loss: 1.400 | Acc:60.888% | total 2544
cli 11 ep 6 batch 158  train Loss: 1.360 | Acc:61.792% | total 2544
cli 11 ep 7 batch 158  train Loss: 1.301 | Acc:63.129% | total 2544
cli 11 ep 8 batch 158  train Loss: 1.225 | Acc:64.662% | total 2544
cli 11 ep 9 batch 158  train Loss: 1.178 | Acc:65.802% | total 2544
personalized cli 13 ep 0 batch 84  train Loss: 8511.814 | Acc:44.853% | total 1360
personalized cli 13 ep 1 batch 84  train Loss: 8511.069 | Acc:46.691% | total 1360
personalized cli 13 ep 2 batch 84  train Loss: 8510.609 | Acc:46.324% | total 1360
personalized cli 13 ep 3 batch 84  train Loss: 8510.263 | Acc:47.206% | total 1360
personalized cli 13 ep 4 batch 84  train Loss: 8510.028 | Acc:46.838% | total 1360
personalized cli 13 ep 5 batch 84  train Loss: 8509.805 | Acc:48.088% | total 1360
personalized cli 13 ep 6 batch 84  train Loss: 8509.729 | Acc:48.529% | total 1360
personalized cli 13 ep 7 batch 84  train Loss: 8509.536 | Acc:48.015% | total 1360
personalized cli 13 ep 8 batch 84  train Loss: 8509.528 | Acc:47.279% | total 1360
personalized cli 13 ep 9 batch 84  train Loss: 8509.516 | Acc:48.529% | total 1360
cli 13 ep 0 batch 84  train Loss: 1.845 | Acc:51.985% | total 1360
cli 13 ep 1 batch 84  train Loss: 1.510 | Acc:59.191% | total 1360
cli 13 ep 2 batch 84  train Loss: 1.394 | Acc:62.206% | total 1360
cli 13 ep 3 batch 84  train Loss: 1.304 | Acc:62.500% | total 1360
cli 13 ep 4 batch 84  train Loss: 1.254 | Acc:66.103% | total 1360
cli 13 ep 5 batch 84  train Loss: 1.122 | Acc:69.265% | total 1360
cli 13 ep 6 batch 84  train Loss: 1.123 | Acc:67.574% | total 1360
cli 13 ep 7 batch 84  train Loss: 1.080 | Acc:68.015% | total 1360
cli 13 ep 8 batch 84  train Loss: 1.010 | Acc:70.368% | total 1360
cli 13 ep 9 batch 84  train Loss: 0.970 | Acc:72.721% | total 1360
FedAveraging update ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
서버 모델의 총 파라미터 수: 12,628,132
서버 모델의 학습 가능한 파라미터 수: 1,459,428
init_perf_on_val:  40.08
use kd dataset cifar100
Server Batch[000/500] KD:0.7275 ValAcc0.96
Server Batch[001/500] KD:nan ValAcc0.96
Server Batch[002/500] KD:nan ValAcc0.96
Server Batch[003/500] KD:nan ValAcc0.96
Server Batch[004/500] KD:nan ValAcc0.96
Server Batch[005/500] KD:nan ValAcc0.96
Server Batch[006/500] KD:nan ValAcc0.96
Server Batch[007/500] KD:nan ValAcc0.96
Server Batch[008/500] KD:nan ValAcc0.96
Server Batch[009/500] KD:nan ValAcc0.96
Server Batch[010/500] KD:nan ValAcc0.96
Server Batch[011/500] KD:nan ValAcc0.96
Server Batch[012/500] KD:nan ValAcc0.96
Server Batch[013/500] KD:nan ValAcc0.96
Server Batch[014/500] KD:nan ValAcc0.96
Server Batch[015/500] KD:nan ValAcc0.96
Server Batch[016/500] KD:nan ValAcc0.96
Server Batch[017/500] KD:nan ValAcc0.96
Server Batch[018/500] KD:nan ValAcc0.96
Server Batch[019/500] KD:nan ValAcc0.96
Server Batch[020/500] KD:nan ValAcc0.96
Server Batch[021/500] KD:nan ValAcc0.96
Server Batch[022/500] KD:nan ValAcc0.96
Server Batch[023/500] KD:nan ValAcc0.96
Server Batch[024/500] KD:nan ValAcc0.96
Server Batch[025/500] KD:nan ValAcc0.96
Server Batch[026/500] KD:nan ValAcc0.96
Server Batch[027/500] KD:nan ValAcc0.96
Server Batch[028/500] KD:nan ValAcc0.96
Server Batch[029/500] KD:nan ValAcc0.96
Server Batch[030/500] KD:nan ValAcc0.96
Server Batch[031/500] KD:nan ValAcc0.96
Server Batch[032/500] KD:nan ValAcc0.96
Server Batch[033/500] KD:nan ValAcc0.96
Server Batch[034/500] KD:nan ValAcc0.96
Server Batch[035/500] KD:nan ValAcc0.96
Server Batch[036/500] KD:nan ValAcc0.96
Server Batch[037/500] KD:nan ValAcc0.96
Server Batch[038/500] KD:nan ValAcc0.96
Server Batch[039/500] KD:nan ValAcc0.96
Server Batch[040/500] KD:nan ValAcc0.96
Server Batch[041/500] KD:nan ValAcc0.96
